IPAddress,RowId,Description,Tagname,RTUNumber,RawType,Location,Hkey,Signaltype,Equipment
131712,33618471,StamfordDT-Generator Room Supply Fan Local Mode,S150-103-SF-016_Local_Mode,10,3,StamfordDT,13171233618471,Digital,Others
131712,33618472,StamfordDT-Generator Room Supply Fan Off Mode,S150-103-SF-016_Off_Mode,10,3,StamfordDT,13171233618472,Digital,Others
131712,33618473,StamfordDT-Generator Room Supply Fan Remote/SCADA Mode,S150-103-SF-016_Rmte/SCADA_Mode,10,3,StamfordDT,13171233618473,Digital,Others
131712,33618474,StamfordDT-Generator Room Exhaust Fan On/Off Status,S150-103-EF-016_ON/OFF_Status,10,3,StamfordDT,13171233618474,Digital,Others
131712,33618475,StamfordDT-Generator Room Exhaust Fan Trip,S150-103-EF-016_Trip,10,3,StamfordDT,13171233618475,Digital,Others
131712,33618476,StamfordDT-Generator Room Exhaust Fan Local Mode,S150-103-EF-016_Local_Mode,10,3,StamfordDT,13171233618476,Digital,Others
131712,33618477,StamfordDT-Generator Room Exhaust Fan Off Mode,S150-103-EF-016_Off_Mode,10,3,StamfordDT,13171233618477,Digital,Others
131712,33618478,StamfordDT-Generator Room Exhaust Fan Remote/SCADA Mode,S150-103-EF-016_Rmte/SCADA_Mode,10,3,StamfordDT,13171233618478,Digital,Others
131712,33618479,StamfordDT-Motorised Damper Local Mode,S150-Local_Mode_For_All_MD,10,3,StamfordDT,13171233618479,Digital,Others
131712,33618480,StamfordDT-Motorised Damper Off Mode,S150-Off_Mode_For_All_MD,10,3,StamfordDT,13171233618480,Digital,Others
131712,33618481,StamfordDT-Motorised Damper Remote Mode,S150-Remote_Mode_For_All_MD,10,3,StamfordDT,13171233618481,Digital,Others
131712,33618482,StamfordDT-Motorised Damper 1 Open Close Status,S150-103-MD-001_Open_Close_Sts,10,3,StamfordDT,13171233618482,Digital,Others
131712,33618483,StamfordDT-Motorised Damper 1 Status Fault,S150-103-MD-001_StatusFlt,10,3,StamfordDT,13171233618483,Digital,Others
131712,33618484,StamfordDT-Motorised Damper 2 Open Close Status,S150-103-MD-002_Open_Close_Sts,10,3,StamfordDT,13171233618484,Digital,Others
131712,33618485,StamfordDT-Motorised Damper 2 StatusFault,S150-103-MD-002_StatusFlt,10,3,StamfordDT,13171233618485,Digital,Others
131712,33618486,StamfordDT-Motorised Damper 3 Open Close Status,S150-103-MD-003_Open_Close_Sts,10,3,StamfordDT,13171233618486,Digital,Others
131712,33618487,StamfordDT-Motorised Damper 3 StatusFault,S150-103-MD-003_StatusFlt,10,3,StamfordDT,13171233618487,Digital,Others
131712,33618488,StamfordDT-Motorised Damper 4 Open Close Status,S150-103-MD-004_Open_Close_Sts,10,3,StamfordDT,13171233618488,Digital,Others
131712,33618489,StamfordDT-Motorised Damper 4 StatusFault,S150-103-MD-004_StatusFlt,10,3,StamfordDT,13171233618489,Digital,Others
131712,33618490,StamfordDT-103-SP-001 103-SP-001 Pump-1 Duty,S150-SP-001_Pump-1_Duty,10,3,StamfordDT,13171233618490,Digital,Pump
131712,33618491,StamfordDT-103-SP-001 103-SP-001 Selector Pump-1,S150-SP-001_Selector_Pump-1,10,3,StamfordDT,13171233618491,Digital,Pump
131712,33618492,StamfordDT-103-SP-001 103-SP-001 Pump-1 Run,S150-SP-001_Pump-1_Run,10,3,StamfordDT,13171233618492,Digital,Pump
131712,33618493,StamfordDT-103-SP-001 103-SP-001 Pump-1 Overload Trip,S150-SP-001_Pmp-1_Overload_Trip,10,3,StamfordDT,13171233618493,Digital,Pump
131712,33618494,StamfordDT-103-SP-001 103-SP-001 Pump-1 Thermistor Trip,S150-SP-001_Pmp-1_Thmistor_Trip,10,3,StamfordDT,13171233618494,Digital,Pump
131712,33618495,StamfordDT-MTIC-CP_MCC_1B_Power_OnOff,S150-MTIC-CP_MCC_1B_Power_OnOff,10,3,StamfordDT,13171233618495,Digital,Others
131712,33618496,StamfordDT-103-SP-002 103-SP-002 Pump-2 Duty,S150-SP-002_Pump-2_Duty,10,3,StamfordDT,13171233618496,Digital,Pump
131712,33618497,StamfordDT-103-SP-002 103-SP-002 Selector Pump-2,S150-SP-002_Selector_Pump-2,10,3,StamfordDT,13171233618497,Digital,Pump
131712,33618498,StamfordDT-103-SP-002 103-SP-002 Pump-2 Run,S150-SP-002_Pump-2_Run,10,3,StamfordDT,13171233618498,Digital,Pump
131712,33618499,StamfordDT-103-SP-002 103-SP-002 Pump-2 Overload Trip,S150-SP-002_Pmp-2_Overload_Trip,10,3,StamfordDT,13171233618499,Digital,Pump
131712,33618500,StamfordDT-103-SP-002 103-SP-002 Pump-2 Thermistor Trip,S150-SP-002_Pmp-2_Thmistor_Trip,10,3,StamfordDT,13171233618500,Digital,Pump
131712,33618501,StamfordDT-MTIC-CP_MCC_1A_Power_OnOff,S150-MTIC-CP_MCC_1A_Power_OnOff,10,3,StamfordDT,13171233618501,Digital,Others
131712,33618502,StamfordDT-DB-1 Breaker On/Off Stutas,S150-DB-1_Breaker_ON/OFF_Stutas,10,3,StamfordDT,13171233618502,Digital,Others
131712,33618503,StamfordDT-DB-1 Breaker Trip Stutas,S150-DB-1_Breaker_Trip_Stutas,10,3,StamfordDT,13171233618503,Digital,Others
131712,33618504,StamfordDT-DB-2 Breaker On/Off Stutas,S150-DB2_Breaker_ON/OFF_Stutas,10,3,StamfordDT,13171233618504,Digital,Others
131712,33618505,StamfordDT-DB-2 Breaker Trip Stutas,S150-DB2_Breaker_Trip_Stutas,10,3,StamfordDT,13171233618505,Digital,Others
131712,33618506,StamfordDT-DB-3 Breaker On/Off Stutas,S150-DB-3_Breaker_ON/OFF_Stutas,10,3,StamfordDT,13171233618506,Digital,Others
131712,33618507,StamfordDT-DB-3 Breaker Trip Stutas,S150-DB-3_Breaker_Trip_Stutas,10,3,StamfordDT,13171233618507,Digital,Others
131712,33618508,StamfordDT-DB-4 Breaker On/Off Stutas,S150-DB-4_Breaker_ON/OFF_Stutas,10,3,StamfordDT,13171233618508,Digital,Others
131712,33618509,StamfordDT-DB-4 Breaker Trip Stutas,S150-DB-4_Breaker_Trip_Stutas,10,3,StamfordDT,13171233618509,Digital,Others
131712,33618510,StamfordDT-LIFT Pump No.1 Motor Run,S150-LIFT_Pump_No.1_Motor_Run,10,3,StamfordDT,13171233618510,Digital,Pump
131712,33618511,StamfordDT-LIFT Pump No.1 Motor Trip,S150-LIFT_Pump_No.1_Motor_Trip,10,3,StamfordDT,13171233618511,Digital,Pump
131712,33618512,StamfordDT-LIFT Pump No.2 Motor Run,S150-LIFT_Pump_No.2_Motor_Run,10,3,StamfordDT,13171233618512,Digital,Pump
131712,33618513,StamfordDT-LIFT Pump No.2 Motor Trip,S150-LIFT_Pump_No.2_Motor_Trip,10,3,StamfordDT,13171233618513,Digital,Pump
131712,33618514,StamfordDT-LIFT Fault,S150-LIFT_StatusFlt,10,3,StamfordDT,13171233618514,Digital,Others
131712,33618515,StamfordDT-LIFT Alarm,S150-LIFT_Alarm_Status,10,3,StamfordDT,13171233618515,Digital,Others
131712,33618516,StamfordDT-MTIC-CP SS1 Selector Switch AUTO,S150-MTIC-CP_SS1_Seltr_SW_AUTO,10,3,StamfordDT,13171233618516,Digital,Others
131712,33618517,StamfordDT-MTIC-CP SS1 Selector Switch MANUAL,S150-MTIC-CP_SS1_Seltr_SW_MAN,10,3,StamfordDT,13171233618517,Digital,Others
131712,33618518,StamfordDT-MTIC-CP SS2 Selector Switch 1,S150-MTIC-CP_SS2_Selector_SW_1,10,3,StamfordDT,13171233618518,Digital,Others
131712,33618519,StamfordDT-MTIC-CP SS2 Selector Switch 2,S150-MTIC-CP_SS2_Selector_SW_2,10,3,StamfordDT,13171233618519,Digital,Others
131712,33618520,StamfordDT-MTIC-CP SS2 Selector Switch 3,S150-MTIC-CP_SS2_Selector_SW_3,10,3,StamfordDT,13171233618520,Digital,Others
131712,33618521,StamfordDT-MTIC-CP SS2 Selector Switch 4,S150-MTIC-CP_SS2_Selector_SW_4,10,3,StamfordDT,13171233618521,Digital,Others
131712,33618522,StamfordDT-MTIC-CP SS2 Selector Switch 5,S150-MTIC-CP_SS2_Selector_SW_5,10,3,StamfordDT,13171233618522,Digital,Others
131712,33618523,StamfordDT-MTIC-CP SS3 Selector Switch 1,S150-MTIC-CP_SS3_Selector_SW_1,10,3,StamfordDT,13171233618523,Digital,Others
131712,33618524,StamfordDT-MTIC-CP SS3 Selector Switch 2,S150-MTIC-CP_SS3_Selector_SW_2,10,3,StamfordDT,13171233618524,Digital,Others
131712,33618525,StamfordDT-MTIC-CP Sequence Relay 1 OnOff Status,S150-MTIC-CP_Seq_Relay_1_OnOff,10,3,StamfordDT,13171233618525,Digital,Others
131712,33618526,StamfordDT-MTIC-CP Sequence Relay 2 OnOff Status,S150-MTIC-CP_Seq_Relay_2_OnOff,10,3,StamfordDT,13171233618526,Digital,Others
131712,33618527,StamfordDT-MTIC-CP MTP Sequence 1 AUTO,S150-MTIC-CP_MTP_Seq_1_AUTO,10,3,StamfordDT,13171233618527,Digital,Others
131712,33618528,StamfordDT-MTIC-CP MTP Sequence 1 MANUAL,S150-MTIC-CP_MTP_Sequence_1_MAN,10,3,StamfordDT,13171233618528,Digital,Others
131712,33618529,StamfordDT-MTIC-CP MTP Sequence 2 AUTO,S150-MTIC-CP_MTP_Seq_2_AUTO,10,3,StamfordDT,13171233618529,Digital,Others
131712,33618530,StamfordDT-MTIC-CP MTP Sequence 2 MANUAL,S150-MTIC-CP_MTP_Sequence_2_MAN,10,3,StamfordDT,13171233618530,Digital,Others
131712,33618531,StamfordDT-MTIC-CP MTP Sequence 3 AUTO,S150-MTIC-CP_MTP_Seq_3_AUTO,10,3,StamfordDT,13171233618531,Digital,Others
131712,33618532,StamfordDT-MTIC-CP MTP Sequence 3 MANUAL,S150-MTIC-CP_MTP_Sequence_3_MAN,10,3,StamfordDT,13171233618532,Digital,Others
131712,33618533,StamfordDT-MTIC-CP MTP Sequence 4 AUTO,S150-MTIC-CP_MTP_Seq_4_AUTO,10,3,StamfordDT,13171233618533,Digital,Others
131712,33618534,StamfordDT-MTIC-CP MTP Sequence 4 MANUAL,S150-MTIC-CP_MTP_Sequence_4_MAN,10,3,StamfordDT,13171233618534,Digital,Others
131712,33618535,StamfordDT-MTIC-CP MTP Sequence 5 AUTO,S150-MTIC-CP_MTP_Seq_5_AUTO,10,3,StamfordDT,13171233618535,Digital,Others
131712,33618536,StamfordDT-MTIC-CP MTP Sequence 5 MANUAL,S150-MTIC-CP_MTP_Sequence_5_MAN,10,3,StamfordDT,13171233618536,Digital,Others
131712,33618537,StamfordDT-MTIC-CP Emergency Low Level Alarm,S150-MTIC-CP_Emergency_Low_ALM,10,3,StamfordDT,13171233618537,Digital,LevelSensor
131712,33618538,StamfordDT-102-PEN-001 Actuator Remote,S150-102-PEN-001_Actua_Remote,10,3,StamfordDT,13171233618538,Digital,Others
131712,33618539,StamfordDT-102-PEN-001 Actuator Thermal Fault,S150-102-PEN-001_Act_Therm_Flt,10,3,StamfordDT,13171233618539,Digital,Others
131712,33618540,StamfordDT-102-PEN-001 Actuator Open Torque Fault,S150-102-PEN-001_ActOpnTor_Flt,10,3,StamfordDT,13171233618540,Digital,Others
131712,33618541,StamfordDT-102-PEN-001 Actuator Close Torque Fault,S150-102-PEN-001_ActClseTor_Flt,10,3,StamfordDT,13171233618541,Digital,Others
131712,33618542,StamfordDT-102-PEN-001 Actuator Fully Close Open STS,S150-102-PEN-001_Act_FullClOp,10,3,StamfordDT,13171233618542,Digital,Others
131712,33618543,StamfordDT-102-PEN-001 Local Mode,S150-102-PEN-001_Local_Mode,10,3,StamfordDT,13171233618543,Digital,Others
131712,33618544,StamfordDT-102-PEN-001 Remote Mode,S150-102-PEN-001_Remote_Mode,10,3,StamfordDT,13171233618544,Digital,Others
131712,33618545,StamfordDT-102-PEN-001 Actuator Fail To Open Fault,S150-102-PEN-001_Actua_FTO,10,3,StamfordDT,13171233618545,Digital,Others
131712,33618546,StamfordDT-102-PEN-001 Actuator Fail To Close Fault,S150-102-PEN-001_Actua_FTC,10,3,StamfordDT,13171233618546,Digital,Others
131712,33618547,StamfordDT-102-PEN-001 Common Fault,S150-102-PEN-001_Common_Flt,10,3,StamfordDT,13171233618547,Digital,Others
131712,33618548,StamfordDT-102-PEN-002 Actuator Remote,S150-102-PEN-002_Actua_Remote,10,3,StamfordDT,13171233618548,Digital,Others
131712,33618549,StamfordDT-102-PEN-002 Actuator Thermal Fault,S150-102-PEN-002_Act_Therm_Flt,10,3,StamfordDT,13171233618549,Digital,Others
131712,33618550,StamfordDT-102-PEN-002 Actuator Open Torque Fault,S150-102-PEN-002_ActOpnTor_Flt,10,3,StamfordDT,13171233618550,Digital,Others
131712,33618551,StamfordDT-102-PEN-002 Actuator Close Torque Fault,S150-102-PEN-002_ActClseTor_Flt,10,3,StamfordDT,13171233618551,Digital,Others
131712,33618552,StamfordDT-102-PEN-002 Actuator Fully Close Open STS,S150-102-PEN-002_Act_FullClOp,10,3,StamfordDT,13171233618552,Digital,Others
131712,33618553,StamfordDT-102-PEN-002 Local Mode,S150-102-PEN-002_Local_Mode,10,3,StamfordDT,13171233618553,Digital,Others
131712,33618554,StamfordDT-102-PEN-002 Remote Mode,S150-102-PEN-002_Remote_Mode,10,3,StamfordDT,13171233618554,Digital,Others
131712,33618555,StamfordDT-102-PEN-002 Actuator Fail To Open Fault,S150-102-PEN-002_Actua_FTO,10,3,StamfordDT,13171233618555,Digital,Others
131712,33618556,StamfordDT-102-PEN-002 Actuator Fail To Close Fault,S150-102-PEN-002_Actua_FTC,10,3,StamfordDT,13171233618556,Digital,Others
131712,33618557,StamfordDT-102-PEN-002 Common Fault,S150-102-PEN-002_Common_Flt,10,3,StamfordDT,13171233618557,Digital,Others
131712,33618558,StamfordDT-Sump Pump C.P Low Low Level,S150-SP_Pump_LowLow,10,3,StamfordDT,13171233618558,Digital,Pump
131712,33618559,StamfordDT-Sump Pump C.P Low Level,S150-SP_Pump_Low,10,3,StamfordDT,13171233618559,Digital,Pump
131712,33618560,StamfordDT-Sump Pump C.P High Level,S150-SP_Pump_High,10,3,StamfordDT,13171233618560,Digital,Pump
131712,33618561,StamfordDT-Sump Pump C.P High High Level,S150-SP_Pump_HighHigh,10,3,StamfordDT,13171233618561,Digital,Pump
131712,33618562,StamfordDT-Exhaust Fan Room Supply Fan Auto Mode,S150-103-SF-009_AUTO_Mode,10,3,StamfordDT,13171233618562,Digital,Others
131712,33618563,StamfordDT-Exhaust Fan Room Exhaust Fan Auto Mode,S150-103-EF-009_AUTO_Mode,10,3,StamfordDT,13171233618563,Digital,Others
131712,33618564,StamfordDT-LMR Supply Fan Auto Mode,S150-103-SF-010_AUTO_Mode,10,3,StamfordDT,13171233618564,Digital,Others
131712,33618565,StamfordDT-SPRINKLER Room Exhaust Fan Auto Mode,S150-103-EF-012_AUTO_Mode,10,3,StamfordDT,13171233618565,Digital,Others
131712,33618566,StamfordDT-Generator Room Exhaust Fan Auto Mode,S150-103-EF-016_AUTO_Mode,10,3,StamfordDT,13171233618566,Digital,Others
131712,33618567,StamfordDT-MTIC-CP_MTR1_Level_Controller_Healthy,S150-MTIC-CP_MTR1_Lvl_Contrlr,10,3,StamfordDT,13171233618567,Digital,LevelSensor
131712,33618568,StamfordDT-MTIC-CP_MTR2_Level_Controller_Healthy,S150-MTIC-CP_MTR2_Lvl_Contrlr,10,3,StamfordDT,13171233618568,Digital,LevelSensor
131712,33618569,StamfordDT-MTIC-CP Low Level De-Watering Pump Cut-Out,S150-MTIC-CP_Lo_Lvl_DWPmpCutOut,10,3,StamfordDT,13171233618569,Digital,Pump
131712,33618570,StamfordDT-MTIC-CP Main Tube Pump Emergency Low Level,S150-MTIC-CP_MPump_Emerg_Low,10,3,StamfordDT,13171233618570,Digital,Pump
131712,33618571,StamfordDT-MTIC-CP Main Tube Pump Cut-Out Level,S150-MTIC-CP_MPump_Cut-Out,10,3,StamfordDT,13171233618571,Digital,Pump
131712,33618572,StamfordDT-MTIC-CP 1st Duty Pump Cut-In Level,S150-MTIC-CP_1st_Dty_Pmp_Cut-In,10,3,StamfordDT,13171233618572,Digital,Pump
131712,33618573,StamfordDT-SPRINKLER Room Supply Fan Auto Mode,S150-103-SF-012_AUTO_Mode,10,3,StamfordDT,13171233618573,Digital,Others
131712,33618574,StamfordDT-LMR Exhaust Fan Auto Mode,S150-103-EF-010_AUTO_Mode,10,3,StamfordDT,13171233618574,Digital,Others
131712,33618575,StamfordDT-Standby Generator MCCB Trip,S150-Stdby_Gen_MCCB_Trip_Status,10,3,StamfordDT,13171233618575,Digital,Others
131712,33618576,StamfordDT-Supply Fan Room Supply Fan Auto Mode,S150-103-SF-008_AUTO_Mode,10,3,StamfordDT,13171233618576,Digital,Others
131712,33618577,StamfordDT-Supply Fan Room Exhaust Fan Auto Mode,S150-103-EF-008_AUTO_Mode,10,3,StamfordDT,13171233618577,Digital,Others
131712,33618578,StamfordDT-MTIC-CP 2nd Duty Pump Cut-In Level,S150-MTIC-CP_2nd_Dty_Pmp_Cut-In,10,3,StamfordDT,13171233618578,Digital,Pump
131712,33618579,StamfordDT-MTIC-CP 3rd Duty Pump Cut-In Level,S150-MTIC-CP_3rd_Dty_Pmp_Cut-In,10,3,StamfordDT,13171233618579,Digital,Pump
131712,33618580,StamfordDT-MTIC-CP 4th Duty Pump Cut-In Level,S150-MTIC-CP_4th_Dty_Pmp_Cut-In,10,3,StamfordDT,13171233618580,Digital,Pump
131712,33618581,StamfordDT-MTIC-CP High Level Alarm,S150-MTIC-CP_High_Level_Alarm,10,3,StamfordDT,13171233618581,Digital,LevelSensor
131712,33618582,StamfordDT-MTIC-CP 1st Duty Pump CutIn Lvl Cmd to SCADA S,S150-MTIC-CP_1stPmpCutInToSCADA,10,3,StamfordDT,13171233618582,Digital,Pump
131712,33618583,StamfordDT-S2-Weir-OG Box-Incoming Trip,S150-S2-OG Box-Incoming Trip,10,3,StamfordDT,13171233618583,Digital,Others
131712,33618584,StamfordDT-S2-Weir-OG Box-GR12 Wall Light Status,S150-S2-OGBox-GR12 Wal Ligt Sts,10,3,StamfordDT,13171233618584,Digital,Others
131712,33618585,StamfordDT-S2-Backup Battery Low Status,S150-S2-Backup Bat Low Status,10,3,StamfordDT,13171233618585,Digital,Others
131712,33618586,StamfordDT-S2-Weir-Penstock 1 Mode,S150-S2-Penstock 1 Mode,10,3,StamfordDT,13171233618586,Digital,Others
131712,33618587,StamfordDT-S2-Weir-Penstock 1 Fault Status,S150-S2-Penstck 1 Fault Sts,10,3,StamfordDT,13171233618587,Digital,Others
131712,33618588,StamfordDT-S2-Weir-Penstock 1 Status,S150-S2-Penstock 1 Status,10,3,StamfordDT,13171233618588,Digital,Others
131712,33618589,StamfordDT-S2-Weir-Penstock 2 Mode,S150-S2-Penstock 2 Mode,10,3,StamfordDT,13171233618589,Digital,Others
131712,33618590,StamfordDT-S2-Weir-Penstock 2 Fault Status,S150-S2-Penstock 2 Fault Status,10,3,StamfordDT,13171233618590,Digital,Others
131712,33618591,StamfordDT-S2-Weir-Penstock 2 Status,S150-S2-Penstock 2 Status,10,3,StamfordDT,13171233618591,Digital,Others
131712,33618592,StamfordDT-S2-Weir-Penstock 3 Mode,S150-S2-Penstock 3 Mode,10,3,StamfordDT,13171233618592,Digital,Others
131712,33618593,StamfordDT-S2-Weir-Penstock 3 Fault Status,S150-S2-Penstock 3 Fault Status,10,3,StamfordDT,13171233618593,Digital,Others
131712,33618594,StamfordDT-S2-Weir-Penstock 3 Status,S150-S2-Penstock 3 Status,10,3,StamfordDT,13171233618594,Digital,Others
131712,33618595,StamfordDT-S2-Weir-Penstock 4 Mode,S150-S2-Penstock 4 Mode,10,3,StamfordDT,13171233618595,Digital,Others
131712,33618596,StamfordDT-S2-Weir-Penstock 4 Fault Status,S150-S2-Penstock 4 Fault Status,10,3,StamfordDT,13171233618596,Digital,Others
131712,33618597,StamfordDT-S2-Weir-Penstock 4 Status,S150-S2-Penstock 4 Status,10,3,StamfordDT,13171233618597,Digital,Others
131712,33618598,StamfordDT-S2-Weir-Penstock 5 Mode,S150-S2-Penstock 5 Mode,10,3,StamfordDT,13171233618598,Digital,Others
131712,33618599,StamfordDT-S2-Weir-Penstock 5 Fault Status,S150-S2-Penstock 5 Fault Status,10,3,StamfordDT,13171233618599,Digital,Others
131712,33618600,StamfordDT-S2-Weir-Penstock 5 Status,S150-S2-Penstock 5 Status,10,3,StamfordDT,13171233618600,Digital,Others
131712,33618601,StamfordDT-S2-Weir-Penstock 6 Mode,S150-S2-Penstock 6 Mode,10,3,StamfordDT,13171233618601,Digital,Others
131712,33618602,StamfordDT-S2-Weir-Penstock 6 Fault Status,S150-S2-Penstock 6 Fault Status,10,3,StamfordDT,13171233618602,Digital,Others
131712,33618603,StamfordDT-S2-Weir-Penstock 6 Status,S150-S2-Penstock 6 Status,10,3,StamfordDT,13171233618603,Digital,Others
131712,33618604,StamfordDT-S2-OG Box-Incoming Status,S150-S2-OG Box-Incoming Status,10,3,StamfordDT,13171233618604,Digital,Others
131712,33618605,StamfordDT-S2-BasketScreen 1 Mode,S150-S2-BasketScreen 1 Mode,10,3,StamfordDT,13171233618605,Digital,Others
131712,33618606,StamfordDT-S2-BasketScreen 1 Fault Status,S150-S2-BasktScren 1 Fault Sts,10,3,StamfordDT,13171233618606,Digital,Others
131712,33618607,StamfordDT-S2-BasketScreen 1 Status,S150-S2-BasketScreen 1 Status,10,3,StamfordDT,13171233618607,Digital,Others
131712,33618608,StamfordDT-S2-Penstock3 FailToClose Fault,S150-S2-Penstck3 FailToClse Flt,10,3,StamfordDT,13171233618608,Digital,Others
131712,33618609,StamfordDT-S2-Penstock4 Thermal Fault,S150-S2-Penstock4 Thermal Fault,10,3,StamfordDT,13171233618609,Digital,Others
131712,33618610,StamfordDT-S2-Penstock4 Open Torque Fault,S150-S2-Penstck4 Opn Torq Flt,10,3,StamfordDT,13171233618610,Digital,Others
131712,33618611,StamfordDT-S2-Penstock4 Close Torque Fault,S150-S2-Penstck4 Clse Torq Flt,10,3,StamfordDT,13171233618611,Digital,Others
131712,33618612,StamfordDT-S2-Penstock4 FailToOpen Fault,S150-S2-Penstck4 FailToOpn Flt,10,3,StamfordDT,13171233618612,Digital,Others
131712,33618613,StamfordDT-S2-Penstock4 FailToClose Fault,S150-S2-Penstck4 FailToClse Flt,10,3,StamfordDT,13171233618613,Digital,Others
131712,33618614,StamfordDT-S2-Penstock5 Thermal Fault,S150-S2-Penstock5 Thermal Fault,10,3,StamfordDT,13171233618614,Digital,Others
131712,33618615,StamfordDT-S2-Penstock5 Open Torque Fault,S150-S2-Penstck5 Opn Torq Flt,10,3,StamfordDT,13171233618615,Digital,Others
131712,33618616,StamfordDT-S2-Penstock5 Close Torque Fault,S150-S2-Penstck5 Clse Torq Flt,10,3,StamfordDT,13171233618616,Digital,Others
131712,33618617,StamfordDT-S2-Penstock5 FailToOpen Fault,S150-S2-Penstck5 FailToOpn Flt,10,3,StamfordDT,13171233618617,Digital,Others
131712,33618618,StamfordDT-S2-Penstock5 FailToClose Fault,S150-S2-Penstck5 FailToClse Flt,10,3,StamfordDT,13171233618618,Digital,Others
131712,33618619,StamfordDT-S2-Penstock6 Thermal Fault,S150-S2-Penstock6 Thermal Fault,10,3,StamfordDT,13171233618619,Digital,Others
131712,33618620,StamfordDT-S2-Penstock6 Open Torque Fault,S150-S2-Penstck6 Opn Torq Flt,10,3,StamfordDT,13171233618620,Digital,Others
131712,33618621,StamfordDT-S2-Penstock6 Close Torque Fault,S150-S2-Penstck6 Clse Torq Flt,10,3,StamfordDT,13171233618621,Digital,Others
131712,33618622,StamfordDT-S2-Penstock6 FailToOpen Fault,S150-S2-Penstck6 FailToOpn Flt,10,3,StamfordDT,13171233618622,Digital,Others
131712,33618623,StamfordDT-S2-BasketScreen 2 Mode,S150-S2-BasketScreen 2 Mode,10,3,StamfordDT,13171233618623,Digital,Others
131712,33618624,StamfordDT-S2-BasketScreen 2 Fault Status,S150-S2-BasktScren 2 Fault Sts,10,3,StamfordDT,13171233618624,Digital,Others
131712,33618625,StamfordDT-S2-BasketScreen 2 Status,S150-S2-BasketScreen 2 Status,10,3,StamfordDT,13171233618625,Digital,Others
131712,33618626,StamfordDT-S2-BasketScreen 3 Mode,S150-S2-BasketScreen 3 Mode,10,3,StamfordDT,13171233618626,Digital,Others
131712,33618627,StamfordDT-S2-BasketScreen 3 Fault Status,S150-S2-BasktScren 3 Fault Sts,10,3,StamfordDT,13171233618627,Digital,Others
131712,33618628,StamfordDT-S2-BasketScreen 3 Status,S150-S2-BasketScreen 3 Status,10,3,StamfordDT,13171233618628,Digital,Others
131712,33618629,StamfordDT-S2-BasketScreen 4 Mode,S150-S2-BasketScreen 4 Mode,10,3,StamfordDT,13171233618629,Digital,Others
131712,33618630,StamfordDT-S2-BasketScreen 4 Fault Status,S150-S2-BasktScren 4 Fault Sts,10,3,StamfordDT,13171233618630,Digital,Others
131712,33618631,StamfordDT-S2-BasketScreen 4 Status,S150-S2-BasketScreen 4 Status,10,3,StamfordDT,13171233618631,Digital,Others
131712,33618632,StamfordDT-S2-BasketScreen 5 Mode,S150-S2-BasketScreen 5 Mode,10,3,StamfordDT,13171233618632,Digital,Others
131712,33618633,StamfordDT-S2-BasketScreen 5 Fault Status,S150-S2-BasktScren 5 Fault Sts,10,3,StamfordDT,13171233618633,Digital,Others
131712,33618634,StamfordDT-S2-BasketScreen 5 Status,S150-S2-BasketScreen 5 Status,10,3,StamfordDT,13171233618634,Digital,Others
131712,33618635,StamfordDT-S2-BasketScreen 6 Mode,S150-S2-BasketScreen 6 Mode,10,3,StamfordDT,13171233618635,Digital,Others
131712,33618636,StamfordDT-S2-BasketScreen 6 Fault Status,S150-S2-BasktScren 6 Fault Sts,10,3,StamfordDT,13171233618636,Digital,Others
131712,33618637,StamfordDT-S2-BasketScreen 6 Status,S150-S2-BasketScreen 6 Status,10,3,StamfordDT,13171233618637,Digital,Others
131712,33618638,StamfordDT-S2-FS 3 Incoming Trip,S150-S2-FS 3 Incoming Trip,10,3,StamfordDT,13171233618638,Digital,Others
131712,33618639,StamfordDT-S2-FS 3 Mode,S150-S2-FS 3 Mode,10,3,StamfordDT,13171233618639,Digital,Others
131712,33618640,StamfordDT-S2-FS 3 Fault Status,S150-S2-FS 3 Fault Status,10,3,StamfordDT,13171233618640,Digital,Others
131712,33618641,StamfordDT-S2-FS 3 Status,S150-S2-FS 3 Status,10,3,StamfordDT,13171233618641,Digital,Others
131712,33618642,StamfordDT-S2-FS 3 Thermal Fault,S150-S2-FS 3 Thermal Fault,10,3,StamfordDT,13171233618642,Digital,Others
131712,33618643,StamfordDT-S2-FS 3 Open Torque Fault,S150-S2-FS 3 Open Torque Fault,10,3,StamfordDT,13171233618643,Digital,Others
131712,33618644,StamfordDT-S2-FS 3 Close Torque Fault,S150-S2-FS 3 Close Torque Fault,10,3,StamfordDT,13171233618644,Digital,Others
131712,33618645,StamfordDT-S2-FS 3 FailToOpen Fault,S150-S2-FS 3 FailToOpen Fault,10,3,StamfordDT,13171233618645,Digital,Others
131712,33618646,StamfordDT-S2-FS 3 FailToClose Fault,S150-S2-FS 3 FailToClose Fault,10,3,StamfordDT,13171233618646,Digital,Others
131712,33618647,StamfordDT-S2-FS 4 Incoming Status,S150-S2-FS 4 Incoming Status,10,3,StamfordDT,13171233618647,Digital,Others
131712,33618648,StamfordDT-S2-FS 4 Incoming Trip,S150-S2-FS 4 Incoming Trip,10,3,StamfordDT,13171233618648,Digital,Others
131712,33618649,StamfordDT-S2-FS 4 Mode,S150-S2-FS 4 Mode,10,3,StamfordDT,13171233618649,Digital,Others
